customer_id,recency_days,frequency_count,monetary_value,r_score,f_score,m_score,rfm_segment,Cluster
15810,78,4,1391.98,2,4,4,244,1
13414,133,3,1390.5,2,3,4,234,1
13516,21,3,1389.41,4,3,4,434,1
16539,2,4,1388.81,5,4,4,544,2
15134,14,8,1387.99,4,5,4,454,2
12952,5,4,1387.79,5,4,4,544,1
12775,17,5,1386.04,4,4,4,444,1
13308,22,3,1385.51,4,3,4,434,1
18167,23,3,1384.86,4,3,4,434,1
17311,78,2,1384.85,2,3,4,234,1
13572,205,1,1384.25,1,2,4,124,0
15898,1,5,1383.83,5,4,4,544,2
15051,23,3,1383.36,4,3,4,434,1
14116,19,5,1382.74,4,4,4,444,1
16389,53,4,1382.07,3,4,4,344,1
17621,21,3,1379.9,4,3,4,434,1
12886,67,2,1378.4,3,3,4,334,1
15569,103,5,1375.71,2,4,4,244,1
14434,21,6,1372.8,4,5,4,454,1
15453,1,7,1371.77,5,5,4,554,2
17676,4,6,1371.18,5,5,4,554,2
15095,103,4,1370.6,2,4,4,244,1
14507,23,6,1367.88,4,5,4,454,1
13813,39,4,1366.86,3,4,4,344,1
14897,7,4,1366.38,5,4,4,544,1
13396,29,2,1360.99,4,3,4,434,1
16726,26,5,1358.74,4,4,4,444,1
17054,28,5,1356.33,4,4,4,444,1
14859,12,4,1353.74,5,4,4,544,1
15116,17,4,1352.75,4,4,4,444,1
16079,16,3,1352.0,4,3,4,434,1
16493,79,4,1351.63,2,4,4,244,1
12770,210,1,1351.45,1,2,4,124,0
15411,26,4,1348.93,4,4,4,444,1
16669,23,3,1348.88,4,3,4,434,1
12646,4,2,1346.97,5,3,4,534,1
14154,239,2,1345.62,1,3,4,134,0
15398,16,2,1345.53,4,3,4,434,1
12463,53,4,1344.78,3,4,4,344,1
16317,119,3,1341.65,2,3,4,234,1
13743,2,7,1341.6,5,5,4,554,2
18177,31,6,1340.87,4,5,4,454,1
16045,119,4,1340.7,2,4,4,244,1
13501,288,1,1340.32,1,2,4,124,0
15734,114,2,1339.45,2,3,4,234,1
12620,14,3,1339.41,4,3,4,434,1
15059,40,9,1337.72,3,5,4,354,1
17372,40,8,1337.18,3,5,4,354,1
12919,8,6,1335.19,5,5,4,554,2
14064,29,5,1334.34,4,4,4,444,1
15680,9,3,1333.68,5,3,4,534,1
17932,29,3,1331.57,4,3,4,434,1
12676,24,6,1331.39,4,5,4,454,1
16295,9,4,1328.55,5,4,4,544,1
13232,12,7,1328.35,5,5,4,554,2
15146,164,2,1327.16,2,3,4,234,1
17633,31,4,1324.84,4,4,4,444,1
17095,22,3,1324.16,4,3,4,434,1
16110,45,3,1320.95,3,3,4,334,1
14591,15,4,1320.21,4,4,4,444,1
14794,2,7,1319.91,5,5,4,554,2
16083,100,2,1317.62,2,3,4,234,1
12526,0,3,1316.66,5,3,4,534,2
12854,78,3,1316.25,2,3,4,234,1
14921,30,2,1316.07,4,3,4,434,1
12576,35,5,1315.83,3,4,4,344,1
14511,11,5,1314.81,5,4,4,544,1
14738,42,7,1314.45,3,5,4,354,1
14973,107,3,1314.45,2,3,4,234,1
16040,65,3,1313.55,3,3,4,334,1
12364,7,4,1313.1,5,4,4,544,1
17004,46,2,1312.14,3,3,4,334,1
12516,77,2,1312.06,2,3,4,234,1
14477,19,4,1309.6,4,4,4,444,1
16120,59,4,1309.14,3,4,4,344,1
14047,8,5,1308.61,5,4,4,544,1
13328,316,1,1308.48,1,2,4,124,0
14297,17,4,1305.33,4,4,4,444,1
12507,134,3,1304.81,2,3,4,234,1
17919,88,1,1304.04,2,2,4,224,0
15813,207,2,1303.91,1,2,4,124,1
16370,82,4,1301.91,2,4,4,244,1
15108,141,4,1300.25,2,4,4,244,1
13168,36,4,1299.59,3,4,4,344,1
12488,9,3,1298.66,5,3,4,534,1
16464,19,3,1298.66,4,3,4,434,1
12372,71,3,1298.04,3,3,4,334,1
15602,8,9,1297.87,5,5,4,554,2
17961,21,39,1296.44,4,5,4,454,2
16929,3,7,1295.39,5,5,4,554,2
16224,57,4,1295.3,3,4,4,344,1
15621,4,4,1293.03,5,4,4,544,1
16744,11,7,1291.91,5,5,4,554,2
16101,70,1,1290.7,3,2,4,324,0
14856,36,3,1290.53,3,3,4,334,1
15171,331,1,1289.5,1,2,4,124,0
15136,2,4,1286.7,5,4,4,544,2
16949,3,6,1286.27,5,5,4,554,2
17802,82,3,1285.04,2,3,4,234,1
17350,8,4,1281.32,5,4,4,544,1
13538,43,7,1280.85,3,5,4,354,1
15494,21,2,1280.58,4,2,4,424,1
16951,134,3,1277.75,2,3,4,234,1
16692,256,2,1276.0,1,2,4,124,0
12394,63,2,1272.48,3,2,4,324,1
13878,54,1,1271.57,3,2,4,324,1
16899,7,6,1271.06,5,5,4,554,2
12630,9,2,1270.88,5,3,4,534,1
13492,136,3,1269.84,2,3,4,234,1
14898,23,6,1269.31,4,5,4,454,1
13431,67,2,1269.1,3,3,4,334,1
14916,70,4,1268.98,3,4,4,344,1
15199,59,4,1268.7,3,4,4,344,1
16660,16,4,1267.65,4,4,4,444,1
17037,87,1,1267.32,2,2,4,224,0
17158,32,3,1266.97,3,3,4,334,1
14105,239,1,1266.23,1,2,4,124,0
13989,65,2,1266.08,3,3,4,334,1
16842,100,3,1264.19,2,3,4,234,1
15497,17,2,1262.2,4,3,4,434,1
16688,1,4,1260.86,5,4,4,544,2
17388,77,4,1259.56,2,4,4,244,1
15009,12,3,1259.43,5,3,4,534,1
14669,241,3,1259.24,1,3,4,134,1
17019,11,4,1258.08,5,4,4,544,1
17412,2,7,1258.06,5,5,4,554,2
13151,295,1,1257.87,1,2,4,124,0
14931,4,5,1257.68,5,4,4,544,2
16639,31,3,1257.51,4,3,4,434,1
17481,3,4,1255.59,5,4,4,544,2
13848,92,3,1255.0,2,3,4,234,1
17262,52,5,1253.36,3,4,4,344,1
14383,38,3,1247.69,3,3,4,334,1
12689,25,2,1247.61,4,3,4,434,1
13029,30,3,1247.5,4,3,4,434,1
12494,15,7,1246.1,4,5,4,454,1
13860,1,5,1245.9,5,4,4,544,2
16531,22,7,1244.59,4,5,4,454,1
17584,7,2,1242.3,5,3,4,534,1
17588,100,3,1240.2,2,3,4,234,1
17731,79,4,1240.11,2,4,4,244,1
12985,0,2,1239.38,5,3,4,534,2
13476,178,2,1238.47,2,3,4,234,1
14893,9,2,1237.85,5,3,4,534,1
13931,95,2,1237.53,2,3,4,234,1
15201,87,5,1236.54,2,4,4,244,1
18080,18,2,1231.5,4,3,4,434,1
18171,58,5,1231.31,3,4,4,344,1
15910,0,8,1228.88,5,5,4,554,2
14913,35,4,1227.43,3,4,4,344,1
12997,22,4,1226.89,4,4,4,444,1
12412,74,3,1226.88,2,3,4,234,1
15841,72,4,1224.06,2,4,4,244,1
14428,7,5,1224.06,5,4,4,544,1
15376,40,3,1221.56,3,3,4,334,1
15004,147,1,1220.77,2,2,4,224,0
14745,112,5,1220.26,2,4,4,244,1
15227,36,5,1219.4,3,4,4,344,1
13208,58,6,1217.65,3,5,4,354,1
14698,1,5,1217.27,5,4,4,544,2
13491,51,10,1215.82,3,5,4,354,1
17410,16,5,1214.72,4,4,4,444,1
13055,78,3,1214.41,2,3,4,234,1
17774,96,4,1213.73,2,4,4,244,1
18263,25,3,1213.16,4,3,4,434,1
13918,49,2,1212.84,3,2,4,324,1
16653,16,2,1212.66,4,2,4,424,1
12464,10,8,1212.05,5,5,4,554,2
17653,36,4,1207.56,3,4,4,344,1
16762,19,3,1207.24,4,3,4,434,1
14684,25,5,1201.51,4,4,4,444,1
13158,94,4,1201.06,2,4,4,244,1
17320,100,3,1200.62,2,3,4,234,1
15605,36,5,1198.23,3,4,4,344,1
13118,19,5,1197.81,4,4,4,444,1
16794,1,10,1196.5,5,5,4,554,2
17720,26,4,1195.94,4,4,4,444,1
17526,4,4,1195.9,5,4,4,544,1
15145,4,4,1194.73,5,4,4,544,1
12611,52,1,1193.32,3,2,4,324,1
13882,2,5,1191.13,5,4,4,544,2
12462,18,2,1189.59,4,3,4,434,1
15737,14,8,1188.12,4,5,4,454,2
16612,32,4,1187.66,3,4,4,344,1
17800,37,9,1187.21,3,5,4,354,1
15630,45,2,1186.35,3,3,4,334,1
17058,81,3,1179.89,2,3,4,234,1
16950,56,3,1178.56,3,3,4,334,1
16042,22,5,1177.47,4,4,4,444,1
13752,124,6,1175.38,2,5,4,254,1
12885,63,3,1175.22,3,3,4,334,1
12640,23,3,1174.58,4,3,4,434,1
15306,64,3,1174.35,3,3,4,334,1
14857,59,2,1173.12,3,3,4,334,1
12358,1,2,1168.06,5,3,4,534,1
13500,23,3,1166.77,4,3,4,434,1
14487,26,6,1165.48,4,5,4,454,1
14737,3,3,1164.55,5,3,4,534,1
14261,50,2,1163.45,3,2,4,324,1
14447,18,5,1163.23,4,4,4,444,1
16800,11,1,1162.65,5,2,4,524,1
12546,46,2,1161.5,3,2,4,324,1
15088,21,2,1160.07,4,2,4,424,1
18168,176,6,1160.04,2,5,4,254,1
13499,17,5,1159.11,4,4,4,444,1
16184,64,6,1158.79,3,5,4,354,1
17867,30,6,1157.87,4,5,4,454,1
17348,14,5,1156.6,4,4,4,444,1
16637,32,4,1154.47,4,4,4,444,1
13611,89,3,1154.4,2,3,4,234,1
16062,9,4,1153.62,5,4,4,544,1
12710,96,3,1149.02,2,3,4,234,1
17505,161,2,1145.84,2,3,4,234,1
16766,273,2,1145.6,1,3,4,134,0
12769,238,1,1143.6,1,2,4,124,0
17770,198,5,1143.27,1,4,4,144,1
15985,123,2,1142.42,2,3,4,234,1
16270,353,1,1141.24,1,2,4,124,0
13330,92,3,1140.93,2,3,4,234,1
13819,301,3,1140.35,1,3,4,134,1
16172,95,5,1140.21,2,4,4,244,1
17135,16,7,1139.73,4,5,4,454,1
17500,17,3,1138.0,4,3,4,434,1
17302,14,5,1135.63,4,4,4,444,1
17242,108,2,1135.04,2,3,4,234,1
15489,22,3,1134.28,4,3,4,434,1
16989,7,6,1133.25,5,5,4,554,2
13282,18,3,1132.14,4,3,4,434,1
13310,28,3,1132.03,4,3,4,434,1
18125,29,4,1131.75,4,4,4,444,1
15500,8,4,1131.56,5,4,4,544,1
13447,23,3,1129.14,4,3,4,434,1
16714,218,3,1129.06,1,3,4,134,1
14824,10,4,1127.71,5,4,4,544,1
12609,78,3,1126.85,2,3,4,234,1
14708,2,3,1126.37,5,4,4,544,1
17470,44,5,1125.07,3,4,4,344,1
14129,1,5,1123.86,5,4,4,544,2
13772,33,3,1122.63,3,4,4,344,1
13486,78,3,1122.41,2,4,4,244,1
17562,14,7,1122.38,4,5,4,454,1
14723,10,6,1122.36,5,5,4,554,1
16807,142,3,1121.59,2,4,4,244,1
16086,59,5,1121.39,3,4,4,344,1
15730,65,3,1120.88,3,4,4,344,1
14276,98,3,1119.74,2,4,4,244,1
12842,70,2,1118.99,3,3,4,334,1
17894,71,8,1118.96,3,5,4,354,1
17788,73,2,1117.9,2,3,4,234,1
13591,64,3,1117.13,3,4,4,344,1
17585,109,4,1116.68,2,4,4,244,1
16350,21,4,1116.47,4,4,4,444,1
12679,58,4,1113.02,3,4,4,344,1
14817,200,2,1110.34,1,3,4,134,0
15069,179,1,1109.53,1,2,4,124,0
12399,119,4,1108.65,2,4,4,244,1
15933,21,3,1107.46,4,4,4,444,1
16833,1,4,1106.53,5,4,4,544,2
12857,210,2,1106.4,1,3,4,134,0
14102,5,5,1105.88,5,4,4,544,2
17609,40,5,1105.78,3,4,4,344,1
13064,12,4,1105.59,5,4,4,544,1
14948,23,6,1101.97,4,5,4,454,1
15716,145,4,1101.11,2,4,4,244,1
17047,85,3,1100.9,2,4,4,244,1
14410,92,9,1100.27,2,5,4,254,1
14744,16,7,1099.98,4,5,4,454,1
15978,77,1,1098.78,2,2,4,224,0
13104,3,6,1098.48,5,5,4,554,2
17966,37,5,1098.43,3,4,4,344,1
14971,35,3,1097.98,3,4,4,344,1
14161,215,3,1097.62,1,4,4,144,1
16225,44,5,1096.32,3,4,4,344,1
13211,10,3,1095.42,5,4,4,544,1
13652,45,3,1095.08,3,4,4,344,1
15745,19,4,1094.59,4,4,4,444,1
15608,28,4,1093.68,4,4,4,444,1
18189,77,2,1090.24,2,3,4,234,1
13853,57,1,1090.14,3,2,4,324,0
12534,130,1,1089.18,2,2,4,224,0
15763,31,2,1086.92,4,3,4,434,1
16533,19,3,1082.81,4,4,4,444,1
13610,12,7,1082.33,5,5,4,554,1
14561,75,3,1080.76,2,4,4,244,1
13744,95,2,1080.52,2,3,4,234,1
13726,38,2,1079.66,3,3,4,334,1
15197,10,3,1079.61,5,4,4,544,1
12354,232,1,1079.4,1,2,4,124,0
14352,157,4,1078.96,2,4,4,244,1
16094,11,4,1078.23,5,4,4,544,1
16563,53,1,1077.74,3,2,4,324,0
13715,281,5,1077.39,1,4,4,144,1
16049,40,3,1074.81,3,4,4,344,1
13131,23,3,1073.3,4,4,4,444,1
15712,9,5,1072.36,5,4,4,544,1
15238,29,3,1071.99,4,4,4,444,1
13467,10,2,1071.91,5,3,4,534,1
13521,1,3,1071.73,5,4,4,544,2
17041,26,3,1071.49,4,4,4,444,1
13635,67,1,1071.03,3,2,4,324,0
17522,1,5,1070.71,5,4,4,544,2
13761,50,2,1070.65,3,3,4,334,1
14212,89,1,1070.48,2,2,4,224,0
16200,4,2,1068.87,5,3,4,534,1
16918,49,6,1068.82,3,5,4,354,1
15436,12,3,1067.75,5,4,4,544,1
15027,30,4,1066.15,4,4,4,444,1
17277,227,2,1065.35,1,3,4,134,0
14488,67,1,1064.28,3,2,4,324,0
12951,8,6,1064.07,5,5,4,554,1
15801,46,3,1063.95,3,4,4,344,1
12936,17,4,1063.9,4,4,4,444,1
12815,147,2,1063.46,2,3,4,234,1
14411,310,1,1063.0,1,2,4,124,0
16214,170,3,1062.75,2,4,4,244,1
15706,63,4,1060.56,3,4,4,344,1
17727,15,1,1060.25,4,2,4,424,1
18130,15,3,1059.39,4,4,4,444,1
17214,60,6,1059.12,3,5,4,354,1
13455,24,2,1058.34,4,3,4,434,1
15977,17,2,1054.73,4,3,4,434,1
12716,3,2,1053.49,5,3,4,534,1
14419,10,6,1051.79,5,5,4,554,1
16416,26,3,1051.4,4,4,4,444,1
15329,39,3,1049.7,3,4,4,344,1
14078,101,6,1049.37,2,5,4,254,1
17287,26,7,1049.06,4,5,4,454,1
15839,33,3,1048.49,3,4,4,344,1
16728,46,4,1048.28,3,4,4,344,1
15777,241,4,1047.11,1,4,4,144,1
15407,33,4,1046.74,3,4,4,344,1
16520,186,3,1046.57,1,4,4,144,1
14293,3,4,1046.56,5,4,4,544,1
15464,338,1,1044.65,1,2,4,124,0
15192,119,3,1044.32,2,4,4,244,1
14389,65,2,1043.46,3,3,4,334,1
15073,9,3,1043.41,5,4,4,544,1
12497,81,1,1043.1,2,2,4,224,0
13719,15,5,1041.68,4,4,4,444,1
18221,22,5,1041.61,4,4,4,444,1
15434,8,5,1041.48,5,4,4,544,1
16320,172,2,1038.46,2,3,4,234,0
14465,246,3,1038.44,1,4,4,144,1
16175,94,4,1037.59,2,4,4,244,1
17042,2,5,1036.58,5,4,4,544,2
12691,28,6,1035.8,4,5,4,454,1
16260,50,1,1035.45,3,2,4,324,0
13639,74,1,1033.34,2,2,4,224,0
14584,169,4,1033.06,2,4,4,244,1
17724,71,3,1033.0,3,4,4,344,1
15996,88,6,1032.58,2,5,4,254,1
12599,29,7,1032.58,4,5,4,454,1
17405,1,3,1031.41,5,4,4,544,2
12724,5,4,1031.41,5,4,4,544,1
13235,212,1,1031.07,1,2,4,124,0
12717,151,2,1030.98,2,3,4,234,1
13253,156,2,1030.4,2,3,4,234,1
17033,86,3,1030.14,2,4,4,244,1
15333,208,1,1028.56,1,2,4,124,0
16980,255,2,1028.46,1,3,4,134,0
16682,4,5,1028.0,5,4,4,544,2
14904,2,2,1025.44,5,3,4,534,1
16160,65,2,1025.44,3,3,4,334,1
15658,190,5,1024.1,1,4,4,144,1
17096,15,4,1022.13,4,4,4,444,1
14346,120,2,1021.58,2,3,4,234,1
13165,46,2,1021.48,3,3,4,334,1
12572,8,2,1020.42,5,3,4,534,1
13376,99,3,1019.76,2,4,4,244,1
18142,157,2,1019.52,2,3,4,234,1
13956,5,5,1019.27,5,4,4,544,1
12828,2,6,1018.71,5,5,4,554,2
12514,267,1,1017.68,1,2,4,124,0
13728,36,6,1016.14,3,5,4,354,1
12642,25,3,1013.26,4,4,4,444,1
12739,78,2,1013.04,2,3,4,234,1
17197,29,1,1013.01,4,2,4,424,1
14195,201,2,1012.0,1,3,4,134,0
14775,58,3,1011.9,3,4,4,344,1
16229,87,2,1010.6,2,3,4,234,1
14446,0,4,1010.35,5,4,4,544,2
12849,31,2,1010.29,4,3,4,434,1
13032,52,2,1010.18,3,3,4,334,1
14224,110,4,1009.73,2,4,4,244,1
16572,127,3,1009.6,2,4,4,244,1
16174,126,3,1009.55,2,4,4,244,1
17951,39,3,1008.54,3,4,4,344,1
17646,219,3,1008.39,1,4,4,144,1
14631,50,3,1006.98,3,4,4,344,1
13429,10,4,1006.8,5,4,4,544,1
13867,31,3,1005.09,4,4,4,444,1
14214,30,5,1004.38,4,4,4,444,1
13410,24,5,1003.06,4,4,4,444,1
14083,4,9,1002.9,5,5,4,554,2
12446,57,1,1002.31,3,2,4,324,0
12545,75,2,1000.39,2,3,4,234,1
15508,189,6,1000.27,1,5,4,154,1
18143,116,2,1000.16,2,3,4,234,1
12722,85,4,997.63,2,4,4,244,1
15110,23,4,996.1,4,4,4,444,1
15104,196,2,993.54,1,3,4,134,0
17594,85,2,993.18,2,3,4,234,1
13363,17,2,992.5,4,3,4,434,1
14223,92,3,991.13,2,4,4,244,1
16232,43,4,990.88,3,4,4,344,1
14514,61,3,990.2,3,4,4,344,1
17126,152,5,989.45,2,4,4,244,1
15062,71,4,987.86,2,4,4,244,1
18237,2,5,987.1,5,4,4,544,2
14583,5,5,986.96,5,4,4,544,1
17324,17,4,986.48,4,4,4,444,1
13117,21,8,984.91,4,5,4,454,1
17144,1,2,984.57,5,3,4,534,1
12510,142,2,982.57,2,3,4,234,1
15133,127,3,982.42,2,4,4,244,1
15071,93,2,982.07,2,3,4,234,1
16188,44,4,981.86,3,4,4,344,1
16085,23,5,981.51,4,4,4,444,1
12541,29,3,981.18,4,4,4,444,1
18170,33,3,980.31,3,4,4,344,1
13509,8,7,979.72,5,5,4,554,2
13350,16,2,979.12,4,3,4,434,1
15132,18,5,977.93,4,4,4,444,1
14920,212,2,977.77,1,3,4,134,0
13026,1,5,975.36,5,4,4,544,2
16376,8,2,974.96,5,3,4,534,1
14522,24,4,974.54,4,4,4,444,1
15449,26,3,974.52,4,4,4,444,1
12994,4,3,974.42,5,4,4,544,1
18194,82,1,973.84,2,2,4,224,0
16009,22,4,972.11,4,4,4,444,1
15506,22,3,972.08,4,4,4,444,1
13155,33,4,971.76,3,4,4,344,1
17100,18,2,971.74,4,3,4,434,1
14256,260,2,969.06,1,3,4,134,0
14138,1,2,965.88,5,3,4,534,1
15793,14,3,965.61,4,4,4,444,1
15860,40,8,965.16,3,5,4,354,1
12550,79,1,964.83,2,2,4,224,0
13138,22,6,962.39,4,5,4,454,1
14006,115,3,962.19,2,4,4,244,1
15156,1,3,961.49,5,4,4,544,2
16419,112,6,958.71,2,5,4,254,1
18192,71,1,957.97,3,2,4,324,0
13823,18,2,957.66,4,3,4,434,1
12697,28,3,957.59,4,4,4,444,1
14629,4,2,955.26,5,3,4,534,1
15948,8,2,955.24,5,3,4,534,1
17244,53,1,954.9,3,2,4,324,0
17097,2,8,954.42,5,5,4,554,2
15835,44,4,954.09,3,4,4,344,1
14540,9,3,952.66,5,4,4,544,1
15421,58,4,950.36,3,4,4,344,1
13636,36,5,949.12,3,4,4,344,1
12822,70,2,948.88,3,3,4,334,1
17044,25,1,948.48,4,2,4,424,1
13748,95,5,948.25,2,4,4,244,1
12458,71,2,947.4,3,3,4,334,1
15747,12,3,946.64,5,4,4,544,1
13261,268,2,944.1,1,3,4,134,0
12820,3,4,942.34,5,4,4,544,1
14075,4,3,942.26,5,4,4,544,1
15289,29,3,939.78,4,4,4,444,1
17527,53,4,939.37,3,4,4,344,1
17227,18,6,939.32,4,5,4,454,1
16584,80,2,936.08,2,3,4,234,1
14140,3,2,935.05,5,3,4,534,1
16027,91,6,934.62,2,5,4,254,1
12924,88,4,933.7,2,4,3,243,1
15787,26,3,933.26,4,4,3,443,1
13655,114,2,932.97,2,3,3,233,1
14532,236,4,932.85,1,4,3,143,1
18133,212,1,931.5,1,2,3,123,0
16934,54,2,931.03,3,3,3,333,1
17289,31,3,931.02,4,4,3,443,1
17552,60,4,930.41,3,4,3,343,1
17618,5,3,930.28,5,4,3,543,1
16907,29,5,928.76,4,4,3,443,1
14475,71,3,925.85,3,4,3,343,1
14231,183,3,925.71,1,4,3,143,1
17048,117,3,925.35,2,4,3,243,1
15312,75,4,924.85,2,4,3,243,1
13805,52,2,924.6,3,3,3,333,1
15654,9,2,922.53,5,3,3,533,1
13122,94,2,922.39,2,3,3,233,1
16551,95,3,922.12,2,4,3,243,1
13934,263,1,922.1,1,2,3,123,0
13035,73,2,921.88,2,3,3,233,1
14081,302,2,921.62,1,3,3,133,0
15576,37,1,921.37,3,2,3,323,1
13984,26,5,920.51,4,4,3,443,1
17018,40,2,920.1,3,3,3,333,1
12652,331,1,919.98,1,2,3,123,0
13075,129,1,919.61,2,2,3,223,0
16511,21,3,918.33,4,4,3,443,1
15253,16,5,918.2,4,4,3,443,1
13549,25,7,918.2,4,5,3,453,1
14015,52,1,917.34,3,2,3,323,0
14712,29,3,917.07,4,4,3,443,1
15707,35,4,916.98,3,4,3,343,1
17236,12,6,916.13,5,5,3,553,1
14141,2,4,915.13,5,4,3,543,2
16216,267,1,914.93,1,2,3,123,0
16809,23,5,914.69,4,4,3,443,1
15587,50,4,913.68,3,4,3,343,1
15364,95,2,913.19,2,2,3,223,1
14359,19,3,912.18,4,4,3,443,1
13192,95,2,911.94,2,2,3,223,1
14289,8,6,911.26,5,5,3,553,1
13689,63,1,910.0,3,2,3,323,0
13782,12,6,908.86,5,5,3,553,1
13038,80,3,908.46,2,4,3,243,1
17323,15,7,906.52,4,5,3,453,1
15480,116,1,905.5,2,2,3,223,0
15807,50,3,903.9,3,4,3,343,1
17848,81,9,901.2,2,5,3,253,1
16716,266,2,901.2,1,2,3,123,0
15511,11,5,900.53,5,4,3,543,1
12940,54,2,899.69,3,2,3,323,1
14625,196,2,899.63,1,2,3,123,0
15079,212,4,895.61,1,4,3,143,1
15865,40,3,895.13,3,4,3,343,1
15211,60,2,894.41,3,2,3,323,1
15066,53,1,893.59,3,2,3,323,0
12772,59,1,892.47,3,2,3,323,0
16361,9,4,891.21,5,4,3,543,1
13515,72,4,891.12,2,4,3,243,1
15255,66,1,890.85,3,2,3,323,0
14240,30,2,890.34,4,2,3,423,1
14344,127,8,889.93,2,5,3,253,1
17007,50,6,889.93,3,5,3,353,1
17829,298,1,889.24,1,2,3,123,0
17537,29,2,887.67,4,2,3,423,1
16900,16,3,887.11,4,4,3,443,1
14623,32,5,886.7,3,4,3,343,1
14449,18,4,885.8,4,4,3,443,1
15822,3,2,885.47,5,2,3,523,1
17704,168,2,885.19,2,2,3,223,0
15799,75,3,884.14,2,4,3,243,1
15907,3,3,882.72,5,4,3,543,1
18236,29,6,882.24,4,5,3,453,1
17109,29,6,881.29,4,5,3,453,1
13662,85,3,881.26,2,4,3,243,1
13037,138,3,881.07,2,4,3,243,1
15076,172,1,880.85,2,2,3,223,0
17027,78,6,877.56,2,5,3,253,1
15653,92,2,877.44,2,2,3,223,1
14770,232,2,876.42,1,2,3,123,0
15100,333,3,876.0,1,4,3,143,0
16513,4,4,874.59,5,4,3,543,1
16657,9,4,874.43,5,4,3,543,1
13294,189,2,873.74,1,2,3,123,0
15208,1,5,870.12,5,4,3,543,2
13200,19,4,870.09,4,4,3,443,1
13979,73,1,869.87,2,2,3,223,0
17566,8,2,869.77,5,2,3,523,1
12694,70,2,869.67,3,2,3,323,1
13203,9,4,869.46,5,4,3,543,1
17886,31,3,869.28,4,4,3,443,1
17649,138,1,868.49,2,2,3,223,0
14912,16,2,867.85,4,2,3,423,1
14715,24,4,867.38,4,4,3,443,1
16235,40,5,867.31,3,4,3,343,1
14597,11,2,866.24,5,2,3,523,1
16567,194,2,865.6,1,2,3,123,0
13846,24,3,865.06,4,4,3,443,1
12680,0,4,862.81,5,4,3,543,2
16266,73,7,861.89,2,5,3,253,1
16221,36,3,860.86,3,4,3,343,1
12794,53,2,860.41,3,2,3,323,1
13339,200,1,860.12,1,2,3,123,0
14577,12,4,859.71,5,4,3,543,1
14553,19,5,859.27,4,4,3,443,1
13566,40,2,856.84,3,2,3,323,1
16163,232,2,856.6,1,2,3,123,0
12693,127,4,855.91,2,4,3,243,1
17064,58,3,855.45,3,4,3,343,1
16037,269,3,855.02,1,4,3,143,0
12878,236,2,854.99,1,2,3,123,0
17560,94,4,854.95,2,4,3,243,1
16121,57,2,854.66,3,2,3,323,1
14193,67,2,853.39,3,2,3,323,1
13991,12,6,852.88,5,5,3,553,1
15022,11,4,852.39,5,4,3,543,1
12379,81,2,852.24,2,2,3,223,1
16070,22,2,852.15,4,2,3,423,1
16020,16,3,851.01,4,4,3,443,1
18096,11,3,849.06,5,4,3,543,1
12713,0,1,848.55,5,2,3,523,1
14657,17,4,848.22,4,4,3,443,1
16347,11,2,847.45,5,2,3,523,1
13221,240,2,847.41,1,2,3,123,0
16877,12,6,846.62,5,4,3,543,1
14803,162,3,845.55,2,4,3,243,1
12847,22,1,843.64,4,2,3,423,1
17624,14,2,843.48,4,2,3,423,1
17929,11,4,843.0,5,4,3,543,1
13929,169,2,842.65,2,2,3,223,0
16108,84,1,842.5,2,2,3,223,0
16560,26,2,841.41,4,2,3,423,1
14862,25,2,841.2,4,2,3,423,1
17076,36,3,841.08,3,4,3,343,1
14332,22,3,840.21,4,4,3,443,1
13940,17,4,839.14,4,4,3,443,1
17115,8,3,837.5,5,4,3,543,1
16554,42,3,837.1,3,4,3,343,1
15832,254,1,836.79,1,2,3,123,0
12728,71,4,836.33,2,4,3,243,1
16747,37,2,836.06,3,2,3,323,1
17169,57,2,835.78,3,2,3,323,1
13835,25,4,834.57,4,4,3,443,1
17075,17,4,834.12,4,4,3,443,1
16644,177,2,833.78,2,2,3,223,0
15862,8,4,832.88,5,4,3,543,1
14644,67,2,830.76,3,2,3,323,1
16924,21,3,829.89,4,4,3,443,1
13681,17,4,827.83,4,4,3,443,1
12461,94,2,826.88,2,2,3,223,1
12781,63,2,826.74,3,2,3,323,1
16494,296,1,826.53,1,2,3,123,0
12427,21,3,825.8,4,4,3,443,1
15164,68,3,824.58,3,4,3,343,1
16164,17,3,822.48,4,4,3,443,1
12778,19,6,822.23,4,5,3,453,1
13893,297,1,821.1,1,2,3,123,0
17921,64,4,820.23,3,4,3,343,1
17759,17,3,819.96,4,4,3,443,1
13220,78,4,819.29,2,4,3,243,1
16092,114,3,817.86,2,4,3,243,1
16869,22,4,817.12,4,4,3,443,1
16943,211,3,816.73,1,4,3,143,1
15649,336,2,816.0,1,2,3,123,0
15399,1,3,815.77,5,4,3,543,1
13811,183,3,814.5,1,4,3,143,1
18064,133,2,814.0,2,2,3,223,0
16600,4,6,813.52,5,5,3,553,2
16621,51,4,813.48,3,4,3,343,1
14421,57,2,813.11,3,2,3,323,1
16284,31,2,812.68,4,2,3,423,1
17980,165,3,811.45,2,4,3,243,1
16460,28,3,811.23,4,4,3,443,1
16276,176,1,810.6,2,2,3,223,0
16624,80,2,810.57,2,2,3,223,1
15965,17,4,808.87,4,4,3,443,1
14499,26,3,808.44,4,4,3,443,1
