"customer_id","recency_days","frequency_count","monetary_value","r_score","f_score","m_score","rfm_segment"
"17462","60","2","675.69","3","3","3","333"
"18156","12","2","675.64","5","3","3","533"
"15574","177","4","675.64","2","4","3","243"
"12942","131","3","675.60","2","3","3","233"
"13607","40","1","675.51","3","2","3","323"
"13325","81","1","675.30","2","2","3","223"
"17994","121","4","674.89","2","4","3","243"
"13838","5","4","674.82","5","4","3","543"
"13355","122","1","674.70","2","2","3","223"
"13464","58","1","674.68","3","2","3","323"
"17749","178","2","674.52","2","3","3","233"
"13951","176","3","674.45","2","3","3","233"
"14504","47","4","673.26","3","4","3","343"
"13258","11","3","672.83","5","3","3","533"
"14628","91","2","671.96","2","3","3","233"
"12838","33","2","671.95","3","3","3","333"
"12638","33","1","671.69","3","2","3","323"
"12418","112","1","668.58","2","2","3","223"
"14342","21","4","668.56","4","4","3","443"
"13741","71","3","668.43","3","3","3","333"
"16268","71","2","667.65","3","3","3","333"
"15969","2","3","666.10","5","3","3","533"
"17105","159","2","665.78","2","3","3","233"
"13963","308","4","664.54","1","4","3","143"
"17883","3","4","664.34","5","4","3","543"
"16208","44","2","664.26","3","3","3","333"
"13596","5","2","664.11","5","3","3","533"
"15643","191","3","664.00","1","3","3","133"
"14720","5","3","663.81","5","3","3","533"
"13240","96","4","663.65","2","4","3","243"
"16573","84","2","663.61","2","3","3","233"
"16774","67","4","661.52","3","4","3","343"
"13028","22","2","661.32","4","3","3","433"
"14603","274","1","660.00","1","2","3","123"
"15492","28","2","659.46","4","3","3","433"
"13759","33","2","659.41","3","3","3","333"
"16357","33","3","658.88","3","3","3","333"
"14150","35","2","658.64","3","3","3","333"
"16696","135","4","657.90","2","4","3","243"
"14818","73","3","657.80","2","3","3","233"
"17459","43","2","657.30","3","3","3","333"
"15677","49","1","657.23","3","2","3","323"
"17321","8","2","657.16","5","3","3","533"
"16157","15","3","656.69","4","3","3","433"
"13049","64","2","656.68","3","3","3","333"
"16708","45","1","656.63","3","2","3","323"
"17299","11","4","656.61","5","4","3","543"
"16127","39","1","656.25","3","2","3","323"
"14894","85","1","655.75","2","2","3","223"
"14725","24","1","655.58","4","2","3","423"
"16444","46","4","654.67","3","4","3","343"
"14651","67","2","653.75","3","3","3","333"
"17398","114","3","653.38","2","3","3","233"
"18151","134","2","653.35","2","3","3","233"
"13496","10","2","653.33","5","3","3","533"
"18121","149","2","653.30","2","3","3","233"
"15205","85","2","653.24","2","3","3","233"
"15031","4","4","653.19","5","4","3","543"
"14548","150","2","652.80","2","3","3","233"
"17523","11","4","652.74","5","4","3","543"
"16056","45","1","650.75","3","2","3","323"
"15571","11","4","650.43","5","4","3","543"
"16969","39","3","650.41","3","3","3","333"
"17779","21","3","650.32","4","3","3","433"
"14034","22","3","648.89","4","3","3","433"
"16495","3","3","648.26","5","3","3","533"
"17777","24","3","647.56","4","3","3","433"
"17373","40","4","646.92","3","4","3","343"
"16014","37","3","646.83","3","3","3","333"
"16734","52","3","646.76","3","3","3","333"
"12589","28","2","646.68","4","3","3","433"
"14044","26","4","646.42","4","4","3","443"
"15651","36","3","646.30","3","3","3","333"
"14855","119","2","645.65","2","3","3","233"
"12719","5","2","644.95","5","3","3","533"
"17312","138","3","644.30","2","3","3","233"
"14451","60","2","643.90","3","3","3","333"
"16383","74","2","643.76","2","3","3","233"
"14020","16","2","642.80","4","3","3","433"
"13034","54","2","642.77","3","3","3","333"
"15384","169","2","642.41","2","3","3","233"
"17545","43","3","642.32","3","3","3","333"
"17046","157","1","642.02","2","2","3","223"
"15297","10","3","641.94","5","3","3","533"
"18218","211","2","641.92","1","3","3","133"
"12365","291","2","641.38","1","3","3","133"
"12624","106","2","641.13","2","3","3","233"
"13417","4","2","640.83","5","3","3","533"
"13318","1","3","640.76","5","3","3","533"
"12631","57","1","640.50","3","2","3","323"
"14301","117","1","640.14","2","2","3","223"
"15648","204","2","639.50","1","3","3","133"
"17515","31","4","639.02","4","4","3","443"
"18160","57","2","638.06","3","3","3","333"
"14754","44","2","638.05","3","3","3","333"
"14128","60","2","637.50","3","3","3","333"
"14481","164","2","636.51","2","3","3","233"
"14664","19","2","636.24","4","3","3","433"
"15829","99","2","636.14","2","3","3","233"
"15773","5","1","635.68","5","2","3","523"
"14000","211","1","635.66","1","2","3","123"
"16139","18","3","635.41","4","3","3","433"
"13892","26","4","632.97","4","4","3","443"
"14220","247","2","632.40","1","3","3","133"
"16306","213","6","632.27","1","5","3","153"
"18183","227","2","632.07","1","3","3","133"
"13822","5","2","632.00","5","3","3","533"
"14021","155","3","631.90","2","3","3","233"
"15244","65","2","631.57","3","3","3","333"
"17985","22","1","631.35","4","2","3","423"
"13539","85","3","631.34","2","3","3","233"
"16418","44","3","631.12","3","3","3","333"
"17990","236","3","630.84","1","3","3","133"
"13046","30","2","629.31","4","3","3","433"
"13525","14","2","628.78","4","3","3","433"
"14687","106","1","628.38","2","2","3","223"
"13518","85","1","627.16","2","2","3","223"
"15028","8","4","627.13","5","4","3","543"
"15402","148","2","626.77","2","3","3","233"
"14036","284","1","626.65","1","2","3","123"
"12577","35","3","626.60","3","3","3","333"
"13914","11","2","626.45","5","3","3","533"
"16469","23","4","625.42","4","4","3","443"
"16750","44","5","623.93","3","4","3","343"
"12649","107","3","623.51","2","3","3","233"
"15147","240","1","623.50","1","2","3","123"
"13368","256","2","623.40","1","3","3","133"
"16431","213","3","623.28","1","3","3","133"
"15258","168","2","623.16","2","3","3","233"
"17499","289","1","622.88","1","2","3","123"
"15182","154","2","622.85","2","3","3","233"
"17460","94","6","622.43","2","4","3","243"
"15768","115","3","621.83","2","3","3","233"
"18217","29","2","621.75","4","3","3","433"
"16915","9","6","621.68","5","5","3","553"
"17640","86","1","621.66","2","2","3","223"
"14152","75","2","621.29","2","3","3","233"
"13402","127","2","621.23","2","3","3","233"
"13546","12","3","621.09","5","3","3","533"
"16141","88","1","620.40","2","2","3","223"
"12667","58","1","620.13","3","2","3","323"
"13493","275","2","618.63","1","3","3","133"
"16613","70","1","618.59","3","2","3","323"
"13145","39","4","618.52","3","4","3","343"
"12596","51","2","618.27","3","3","3","333"
"16134","21","2","618.09","4","3","3","433"
"13301","103","4","618.09","2","4","3","243"
"14593","21","3","617.15","4","3","3","433"
"14377","191","2","617.05","1","3","3","133"
"16311","17","2","616.26","4","3","3","433"
"14905","157","2","616.15","2","3","3","233"
"14382","26","1","615.49","4","2","3","423"
"15275","37","1","615.14","3","2","3","323"
"16566","15","5","614.66","4","4","3","443"
"16116","211","1","612.78","1","2","3","123"
"18022","35","1","612.72","3","2","3","323"
"12513","112","1","612.29","2","2","3","223"
"18149","50","3","612.08","3","3","3","333"
"15232","113","2","612.06","2","3","3","233"
"15645","18","1","612.01","4","2","3","423"
"16109","218","2","611.88","1","3","3","133"
"16763","198","1","611.85","1","2","3","123"
"13731","219","2","610.59","1","3","3","133"
"12673","5","2","610.52","5","3","3","533"
"15795","149","1","610.01","2","2","3","223"
"14636","36","2","609.85","3","3","3","333"
"13357","257","1","609.40","1","2","3","123"
"16442","1","3","609.30","5","3","3","533"
"13933","109","2","608.79","2","3","3","233"
"12933","24","3","607.53","4","3","3","433"
"17119","3","2","606.91","5","3","3","533"
"16718","369","1","606.05","1","2","3","123"
"17849","218","4","605.80","1","4","3","143"
"14133","129","3","605.64","2","3","3","233"
"17507","261","2","605.58","1","3","3","133"
"13233","74","2","605.12","2","3","3","233"
"14323","114","2","605.06","2","3","3","233"
"17664","18","2","604.64","4","3","3","433"
"12944","35","2","604.51","3","3","3","333"
"16732","31","1","603.75","4","2","3","423"
"12707","291","1","603.42","1","2","3","123"
"16022","260","1","602.63","1","2","3","123"
"15366","75","2","602.51","2","3","3","233"
"12654","10","5","601.98","5","4","3","543"
"14609","72","4","601.56","2","4","3","243"
"16654","141","4","601.27","2","4","3","243"
"12420","63","1","600.39","3","2","3","323"
"18211","25","5","600.07","4","4","3","443"
"12872","326","2","599.97","1","3","3","133"
"12521","142","1","599.68","2","2","3","223"
"12556","50","2","599.56","3","3","3","333"
"14710","14","4","599.48","4","4","3","443"
"17420","50","3","598.83","3","3","3","333"
"15720","24","1","598.73","4","2","3","423"
"13311","4","2","598.57","5","3","3","533"
"16298","22","3","598.20","4","3","3","433"
"14108","30","2","597.91","4","3","3","433"
"14645","156","2","597.09","2","3","3","233"
"15381","213","2","596.85","1","3","3","133"
"14675","16","1","596.36","4","2","3","423"
"14467","17","4","596.26","4","4","3","443"
"18246","23","2","596.10","4","3","3","433"
"14965","96","2","596.09","2","3","3","233"
"13888","119","2","595.67","2","3","3","233"
"17658","25","2","595.42","4","3","3","433"
"14284","30","2","595.25","4","3","3","433"
"13558","5","4","594.52","5","4","3","543"
"16788","123","2","594.39","2","3","3","233"
"16325","46","3","594.24","3","3","3","333"
"13959","79","3","594.04","2","3","3","233"
"12917","128","1","594.00","2","2","3","223"
"15442","248","1","594.00","1","2","3","123"
"16535","5","1","593.75","5","2","3","523"
"18232","81","4","592.97","2","4","3","243"
"16203","58","4","592.90","3","4","3","343"
"14692","137","4","591.55","2","4","3","243"
"15573","31","2","591.19","4","3","3","433"
"13276","63","2","590.93","3","3","3","333"
"13270","366","1","590.00","1","2","3","123"
"13452","259","2","590.00","1","3","3","133"
"14882","26","2","589.70","4","3","3","433"
"16838","197","2","588.85","1","3","3","133"
"14338","161","2","588.22","2","3","3","233"
"15624","116","4","588.13","2","4","3","243"
"17351","36","3","587.15","3","3","3","333"
"17890","322","2","586.89","1","3","3","133"
"12384","28","2","585.27","4","3","3","433"
"13243","203","1","585.12","1","2","3","123"
"15222","318","1","585.00","1","2","3","123"
"16384","89","2","584.50","2","3","3","233"
"16072","288","1","584.32","1","2","3","123"
"14023","7","2","584.07","5","3","3","533"
"13557","28","2","584.06","4","3","3","433"
"15762","65","2","583.75","3","3","3","333"
"17014","8","3","583.43","5","3","3","533"
"12426","194","1","582.73","1","2","3","123"
"13427","19","3","582.60","4","3","3","433"
"12695","7","4","582.10","5","4","3","543"
"17259","148","2","581.23","2","3","3","233"
"18095","312","2","580.05","1","3","3","133"
"17142","239","1","579.00","1","2","3","123"
"13292","38","2","578.94","3","3","3","333"
"17540","24","2","578.90","4","3","3","433"
"16005","12","4","578.71","5","4","3","543"
"14529","60","3","578.61","3","3","3","333"
"12601","189","5","577.06","1","4","3","143"
"14176","297","4","576.90","1","4","3","143"
"16723","91","2","576.40","2","3","3","233"
"15830","37","1","576.00","3","2","3","323"
"15550","4","4","575.63","5","4","3","543"
"13487","57","3","575.40","3","3","3","333"
"14400","149","1","574.70","2","2","3","223"
"18123","24","2","574.44","4","3","3","433"
"15339","66","2","574.07","3","3","3","333"
"15303","290","1","574.02","1","2","3","123"
"12879","44","3","573.22","3","3","3","333"
"13379","26","3","572.56","4","3","3","433"
"13405","74","3","572.45","2","3","3","233"
"12816","95","2","572.20","2","3","3","233"
"13816","23","2","571.67","4","3","3","433"
"17616","173","3","571.20","2","3","3","233"
"15821","44","2","570.96","3","3","3","333"
"15315","64","2","570.50","3","3","3","333"
"13939","23","3","568.55","4","3","3","433"
"17360","17","3","568.24","4","3","3","433"
"13321","72","2","567.36","2","3","3","233"
"16667","68","2","567.18","3","3","3","333"
"18150","32","3","566.58","4","3","3","433"
"16278","100","1","566.38","2","2","3","223"
"16345","44","1","565.46","3","2","3","323"
"13894","23","3","564.62","4","3","3","433"
"15344","0","3","563.94","5","3","3","533"
"16933","1","2","563.23","5","3","3","533"
"14753","87","1","563.15","2","2","3","223"
"17970","211","1","562.79","1","2","3","123"
"14167","39","4","562.59","3","4","3","343"
"12414","217","3","562.41","1","3","3","133"
"16916","23","2","562.41","4","3","3","433"
"12559","310","2","561.71","1","3","3","133"
"13946","79","3","561.57","2","3","3","233"
"15655","243","1","560.67","1","2","3","123"
"13044","291","1","560.47","1","2","3","123"
"14273","51","4","559.97","3","4","3","343"
"16275","196","1","559.87","1","2","3","123"
"15415","313","1","559.61","1","2","3","123"
"16906","81","4","559.59","2","4","3","243"
"12866","283","1","559.12","1","2","3","123"
"17503","2","2","558.96","5","3","3","533"
"12987","73","2","558.70","2","3","3","233"
"13800","309","1","558.32","1","2","3","123"
"14592","35","3","557.94","3","3","3","333"
"13260","61","1","557.62","3","2","3","323"
"17955","198","4","557.30","1","4","3","143"
"16385","60","3","554.86","3","3","3","333"
"17864","12","3","554.85","5","3","3","533"
"14891","148","2","554.38","2","3","3","233"
"14618","9","3","553.44","5","3","3","533"
"15068","46","2","553.36","3","3","3","333"
"12363","109","2","552.00","2","2","3","223"
"17674","74","2","551.04","2","2","3","223"
"17291","308","1","550.80","1","2","3","123"
"17235","25","2","550.06","4","2","3","423"
"17265","138","2","550.01","2","2","3","223"
"12390","79","1","549.84","2","2","3","223"
"14177","86","4","549.46","2","4","3","243"
"16536","110","1","548.12","2","2","3","223"
"16031","92","2","547.90","2","2","3","223"
"14474","46","1","547.66","3","2","3","323"
"16811","4","2","547.07","5","2","3","523"
"17637","31","2","547.06","4","2","3","423"
"16211","88","1","547.02","2","2","3","223"
"17295","28","3","547.00","4","3","3","433"
"17520","53","1","546.81","3","2","3","323"
"14805","15","4","546.40","4","4","3","443"
"14997","46","3","546.20","3","3","3","333"
"17806","11","1","546.04","5","2","3","523"
"12793","334","2","545.48","1","2","3","123"
"16475","88","4","544.30","2","4","3","243"
"13617","40","3","544.18","3","3","3","333"
"13390","74","1","544.08","2","2","3","223"
"16927","115","3","543.05","2","3","3","233"
"13278","40","1","542.73","3","2","3","323"
"16230","189","2","542.03","1","2","3","123"
"17897","172","3","541.81","2","3","3","233"
"17447","40","2","541.53","3","2","3","323"
"17557","14","3","541.46","4","3","3","433"
"13874","358","1","540.45","1","2","3","123"
"12743","134","2","540.13","2","2","3","223"
"13812","42","3","539.00","3","3","3","333"
"14496","311","2","538.81","1","2","3","123"
"15469","50","2","538.55","3","2","3","323"
"15539","7","1","538.46","5","2","3","523"
"14539","15","2","537.48","4","2","3","423"
"16206","54","4","537.06","3","4","3","343"
"15043","31","1","537.00","4","2","3","423"
"16804","23","3","536.99","4","3","3","433"
"16233","71","3","536.68","3","3","3","333"
"16142","249","1","535.34","1","2","3","123"
"13000","106","3","534.85","2","3","3","233"
"13385","329","1","534.57","1","2","3","123"
"16340","107","1","534.31","2","2","3","223"
"13434","74","2","534.24","2","2","3","223"
"17443","219","1","534.24","1","2","3","123"
"13217","122","3","533.98","2","3","3","233"
"17062","313","4","533.33","1","4","3","143"
"15433","213","2","533.30","1","2","3","123"
"15825","172","1","532.94","2","2","3","223"
"12784","9","2","532.82","5","2","3","523"
"16706","37","3","531.35","3","3","3","333"
"14265","109","2","530.18","2","2","3","223"
"18159","301","1","530.15","1","2","3","123"
"14002","134","2","529.73","2","2","3","223"
"14463","98","3","529.62","2","3","3","233"
"16185","16","2","529.41","4","2","3","423"
"18043","24","3","529.29","4","3","3","433"
"15452","29","3","528.48","4","3","3","433"
"17631","1","3","528.33","5","3","3","533"
"16602","36","1","528.08","3","2","3","323"
"15756","61","4","528.01","3","4","3","343"
"12479","11","1","527.20","5","2","3","523"
"17623","32","1","527.05","4","2","3","423"
"15919","19","2","525.69","4","2","3","423"
"17429","128","3","524.92","2","3","3","233"
"15467","9","3","524.88","5","3","3","533"
"13721","36","1","524.14","3","2","3","323"
"17329","14","2","523.11","4","2","3","423"
"18017","81","3","523.00","2","3","3","233"
"17712","44","1","522.91","3","2","3","323"
"12863","52","1","521.20","3","2","3","323"
"15149","133","1","520.80","2","2","3","223"
"17345","15","4","519.69","4","4","3","443"
"14873","210","1","519.68","1","2","3","123"
"12571","39","2","519.61","3","2","3","323"
"13643","31","3","519.44","4","3","3","433"
"16955","184","4","518.67","1","4","3","143"
"16650","71","1","518.42","2","2","3","223"
"15030","71","2","518.28","3","2","3","323"
"18252","50","2","518.27","3","2","3","323"
"16892","1","5","518.19","5","4","3","543"
"16135","262","1","517.55","1","2","3","123"
"17454","192","4","517.53","1","4","3","143"
"18205","36","2","517.36","3","2","3","323"
"13043","273","1","516.42","1","2","3","123"
"15882","198","4","516.36","1","4","3","143"
"15809","36","5","515.77","3","4","3","343"
"12811","260","3","514.85","1","3","3","133"
"15246","238","2","514.15","1","3","3","133"
"13005","173","2","513.70","2","3","3","233"
"17513","72","1","513.20","2","2","3","223"
"17290","3","2","513.01","5","3","3","533"
"17805","73","1","512.31","2","2","3","223"
"17480","77","1","511.82","2","2","3","223"
"15891","226","1","511.68","1","2","3","123"
"12582","238","2","511.36","1","3","3","133"
"14851","23","2","511.35","4","3","3","433"
"16561","5","2","511.12","5","3","3","533"
"15406","31","2","510.71","4","3","3","433"
"12436","99","1","509.01","2","2","3","223"
"17391","163","2","508.80","2","3","3","233"
"15417","85","1","508.80","2","2","3","223"
"14317","64","1","508.58","3","2","3","323"
"17958","116","1","508.46","2","2","3","223"
"17415","79","1","507.84","2","2","3","223"
"14158","40","1","507.66","3","2","3","323"
"14820","21","4","507.29","4","4","3","443"
"16960","38","3","507.05","3","3","3","333"
"13885","189","2","506.80","1","3","3","133"
"16614","182","1","506.19","1","2","3","123"
"12988","292","1","505.82","1","2","3","123"
"14014","77","1","505.18","2","2","3","223"
"15081","22","5","504.80","4","4","3","443"
"12991","23","2","503.76","4","3","3","433"
"17630","169","2","503.60","2","3","3","233"
"15535","173","4","502.90","2","4","3","243"
"16863","31","2","502.80","4","3","3","433"
"13865","58","4","501.56","3","4","3","343"
"15881","312","5","501.39","1","4","3","143"
"14871","3","4","501.28","5","4","3","543"
"13116","138","1","501.14","2","2","3","223"
"13247","17","4","501.12","4","4","3","443"
"16898","26","3","501.03","4","3","3","433"
"16616","15","2","500.42","4","3","3","433"
"15389","172","1","500.00","2","2","3","223"
"14077","40","5","499.42","3","4","3","343"
"15193","60","1","499.32","3","2","3","323"
"14681","71","3","498.95","2","3","3","233"
"16488","33","3","498.80","3","3","3","333"
"15142","46","1","498.74","3","2","3","323"
"17053","130","1","498.48","2","2","3","223"
"17298","101","2","498.42","2","3","3","233"
"16820","95","1","497.61","2","2","3","223"
"17495","7","2","497.56","5","3","3","533"
"15300","64","1","496.44","3","2","3","323"
"15018","38","3","496.21","3","3","3","333"
"12904","18","2","496.06","4","3","3","433"
"17374","218","2","495.77","1","3","3","133"
"15448","312","1","494.64","1","2","3","123"
"16352","17","2","494.44","4","3","3","433"
"17333","85","1","494.25","2","2","3","223"
"12763","138","2","494.08","2","3","3","233"
"14270","331","1","492.65","1","2","3","123"
"13732","28","1","491.86","4","2","3","423"
"14236","80","2","490.86","2","3","3","233"
"15000","47","1","490.52","3","2","3","323"
"15877","1","2","490.33","5","3","3","533"
"14416","22","2","490.22","4","3","3","433"
"18074","373","1","489.60","1","2","3","123"
"12809","177","1","489.31","2","2","3","223"
"17361","49","3","488.20","3","3","3","333"
"14396","65","2","487.99","3","3","3","333"
"15165","373","1","487.75","1","2","3","123"
"16643","245","1","487.51","1","2","2","122"
"13338","157","1","487.02","2","2","2","222"
"13675","151","2","486.82","2","3","2","232"
"17453","17","2","486.72","4","3","2","432"
"15287","22","2","486.69","4","3","2","432"
"13153","5","1","486.22","5","2","2","522"
"12639","238","1","486.10","1","2","2","122"
"15109","245","1","484.95","1","2","2","122"
"16999","23","2","484.82","4","3","2","432"
"16518","61","2","484.32","3","3","2","332"
"13531","205","2","483.80","1","3","2","132"
"14958","147","3","483.73","2","3","2","232"
"12808","36","3","483.65","3","3","2","332"
"14147","78","2","483.40","2","3","2","232"
"14450","180","3","483.25","1","3","2","132"
"16603","74","2","482.47","2","3","2","232"
"17950","72","3","482.20","2","3","2","232"
"12504","18","2","482.05","4","3","2","432"
"18216","31","1","481.75","4","2","2","422"
"13176","46","1","481.49","3","2","2","322"
"14130","319","1","480.91","1","2","2","122"
"15091","67","1","480.71","3","2","2","322"
"15006","51","1","480.38","3","2","2","322"
"17555","19","2","480.31","4","2","2","422"
"16368","2","2","479.91","5","2","2","522"
"16812","360","1","479.35","1","2","2","122"
"16008","23","3","478.78","4","3","2","432"
"15589","255","3","478.53","1","3","2","132"
"16768","47","3","478.09","3","3","2","332"
"12644","129","1","477.91","2","2","2","222"
"16693","68","2","477.86","3","3","2","332"
"13092","70","5","477.83","3","4","2","342"
"14320","206","2","477.79","1","3","2","132"
"12447","243","1","476.49","1","2","2","122"
"18176","358","1","476.35","1","2","2","122"
"15507","171","1","475.86","2","2","2","222"
"14853","24","2","475.80","4","3","2","432"
"14497","309","1","475.37","1","2","2","122"
"15780","183","3","475.28","1","3","2","132"
"14013","110","3","473.02","2","3","2","232"
"16038","7","3","471.78","5","3","2","532"
"15721","11","1","471.40","5","2","2","522"
"13066","24","2","470.80","4","3","2","432"
"15963","19","2","470.76","4","3","2","432"
"14431","302","1","470.36","1","2","2","122"
"15026","80","3","469.00","2","3","2","232"
"15557","28","1","468.91","4","2","2","422"
"14896","204","2","468.77","1","3","2","132"
"13171","21","3","468.41","4","3","2","432"
"14029","63","2","467.66","3","3","2","332"
"15468","51","2","467.51","3","3","2","332"
"13579","14","2","467.04","4","3","2","432"
"16374","66","2","466.73","3","3","2","332"
"14205","16","2","466.70","4","3","2","432"
"16504","25","1","465.88","4","2","2","422"
"13248","124","2","465.68","2","3","2","232"
"16742","46","1","464.90","3","2","2","322"
"13928","10","4","464.57","5","4","2","542"
"16586","248","1","463.95","1","2","2","122"
"15349","158","2","463.91","2","3","2","232"
"14967","49","1","463.80","3","2","2","322"
"12787","9","3","463.66","5","4","2","542"
"17418","42","2","463.46","3","3","2","332"
"14489","207","1","463.38","1","2","2","122"
"17964","31","2","463.21","4","3","2","432"
"12945","288","1","462.95","1","2","2","122"
"14331","124","2","462.66","2","3","2","232"
"14470","11","2","461.19","5","3","2","532"
"16824","15","2","460.64","4","3","2","432"
"16805","173","2","460.59","2","3","2","232"
"12491","38","1","460.40","3","2","2","322"
"12355","214","1","459.40","1","2","2","122"
"16589","71","3","459.24","2","4","2","242"
"17880","364","1","458.92","1","2","2","122"
"15754","51","3","458.57","3","4","2","342"
"13506","316","2","458.52","1","3","2","132"
"15092","215","2","457.81","1","3","2","132"
"15121","50","2","457.72","3","3","2","332"
"12375","10","2","457.50","5","3","2","532"
"13398","192","1","457.34","1","2","2","122"
"12564","261","1","456.90","1","2","2","122"
"12999","196","3","455.88","1","4","2","142"
"14513","100","3","455.59","2","4","2","242"
"15585","176","1","455.30","2","2","2","222"
"16529","190","1","455.25","1","2","2","122"
"14335","16","2","454.86","4","3","2","432"
"15471","2","1","454.48","5","2","2","522"
"13485","233","1","454.24","1","2","2","122"
"17140","247","1","454.12","1","2","2","122"
"15475","77","1","454.11","2","2","2","222"
"17564","24","3","454.01","4","4","2","442"
"18158","9","2","453.40","5","3","2","532"
"12729","113","1","453.01","2","2","2","222"
"18071","257","2","453.00","1","3","2","132"
"14184","66","1","452.89","3","2","2","322"
"12591","317","1","452.85","1","2","2","122"
"16574","71","1","451.44","3","2","2","322"
"15802","142","1","451.42","2","2","2","222"
"14173","10","4","450.84","5","4","2","542"
"16885","15","3","450.41","4","4","2","442"
"17040","137","1","449.73","2","2","2","222"
"13489","105","4","449.52","2","4","2","242"
"12448","44","1","449.45","3","2","2","322"
"15739","66","1","449.12","3","2","2","322"
"17579","4","3","448.90","5","4","2","542"
"14780","54","2","447.68","3","2","2","322"
"15646","157","3","447.64","2","4","2","242"
"15368","21","1","446.94","4","2","2","422"
"14149","220","1","446.62","1","2","2","122"
"17370","72","4","446.18","2","4","2","242"
"17190","58","2","444.74","3","2","2","322"
"18006","23","1","444.68","4","2","2","422"
"14638","50","1","443.60","3","2","2","322"
"16404","70","1","443.05","3","2","2","322"
"18222","92","1","443.00","2","2","2","222"
"12579","78","1","440.42","2","2","2","222"
"18233","325","1","440.00","1","2","2","122"
"15524","24","1","440.00","4","2","2","422"
"14022","225","1","440.00","1","2","2","122"
"13954","1","2","439.92","5","2","2","522"
"16025","29","1","439.66","4","2","2","422"
"12391","21","1","439.66","4","2","2","422"
"13359","63","1","439.56","3","2","2","322"
"16968","4","2","439.43","5","2","2","522"
"13358","268","1","439.03","1","2","2","122"
"14272","73","2","437.96","2","2","2","222"
"12552","38","2","437.82","3","2","2","322"
"16034","196","3","437.70","1","4","2","142"
"12592","92","2","437.60","2","2","2","222"
"16084","299","1","436.18","1","2","2","122"
"15551","36","1","436.06","3","2","2","322"
"16948","138","3","435.02","2","4","2","242"
"15456","283","3","434.59","1","4","2","142"
"14910","2","4","434.35","5","4","2","542"
"14460","110","3","434.34","2","4","2","242"
"14093","12","1","433.86","5","2","2","522"
"12493","165","2","433.74","2","2","2","222"
"17035","245","2","433.53","1","2","2","122"
"16236","78","1","432.20","2","2","2","222"
"16881","66","1","432.00","3","2","2","322"
"12452","16","2","430.57","4","2","2","422"
"13245","50","1","430.50","3","2","2","322"
"12795","18","1","430.48","4","2","2","422"
"12827","5","3","430.15","5","4","2","542"
"16884","37","2","429.84","3","3","2","332"
"15450","30","1","429.84","4","2","2","422"
"15230","239","2","429.60","1","3","2","132"
"15036","72","3","429.56","2","4","2","242"
"15553","60","1","428.93","3","2","2","322"
"13602","64","1","428.89","3","2","2","322"
"15957","31","1","428.89","4","2","2","422"
"17869","107","5","428.18","2","4","2","242"
"15360","39","1","427.93","3","2","2","322"
"12725","371","1","427.80","1","2","2","122"
"12403","49","1","427.70","3","2","2","322"
"15976","165","2","427.64","2","3","2","232"
"12740","63","1","427.60","3","2","2","322"
"12802","186","1","427.58","1","2","2","122"
"15930","67","1","426.63","3","2","2","322"
"14288","213","1","426.60","1","2","2","122"
"15639","134","1","425.32","2","2","2","222"
"14157","19","2","424.89","4","3","2","432"
"16119","8","2","423.36","5","3","2","532"
"17525","359","1","422.70","1","2","2","122"
"13473","60","2","422.64","3","3","2","332"
"16689","75","2","422.60","2","3","2","232"
"18240","46","1","422.58","3","2","2","322"
"13140","108","3","422.47","2","3","2","232"
"16780","100","2","422.24","2","3","2","232"
"18106","329","1","421.90","1","2","2","122"
"14757","75","1","420.50","2","2","2","222"
"15206","10","4","420.30","5","4","2","542"
"15889","156","2","420.07","2","3","2","232"
"14124","84","1","419.58","2","2","2","222"
"15361","361","1","418.92","1","2","2","122"
"18034","21","2","418.68","4","3","2","432"
"17371","17","3","418.40","4","3","2","432"
"12593","108","3","418.10","2","3","2","232"
"17701","252","1","417.95","1","2","2","122"
"17232","2","2","417.77","5","3","2","532"
"13615","318","1","417.69","1","2","2","122"
"16737","53","1","417.60","3","2","2","322"
"12833","145","1","417.38","2","2","2","222"
"17392","306","2","417.27","1","3","2","132"
"13166","283","1","417.20","1","2","2","122"
"16816","103","4","417.06","2","4","2","242"
"13889","92","1","416.90","2","2","2","222"
"17223","310","2","416.89","1","3","2","132"
"15935","239","2","416.86","1","3","2","132"
"16957","239","2","416.64","1","3","2","132"
"13085","157","2","416.08","2","3","2","232"
"14139","46","1","415.82","3","2","2","322"
"15803","51","1","415.82","3","2","2","322"
"12930","78","2","415.80","2","3","2","232"
"12580","246","1","415.70","1","2","2","122"
"15725","15","1","415.25","4","2","2","422"
"14333","67","1","415.20","3","2","2","322"
"18001","12","2","415.13","5","3","2","532"
"16795","365","1","414.88","1","2","2","122"
"14998","170","2","414.87","2","3","2","232"
"12993","23","4","414.76","4","4","2","442"
"15994","54","1","414.27","3","2","2","322"
"16239","56","2","414.20","3","3","2","332"
"17483","65","3","414.04","3","3","2","332"
"13974","49","1","413.59","3","2","2","322"
"16834","227","1","413.46","1","2","2","122"
"17134","106","2","413.20","2","3","2","232"
"14620","205","2","412.78","1","3","2","132"
"15523","84","1","412.01","2","2","2","222"
"16272","116","1","411.70","2","2","2","222"
"15186","14","2","411.41","4","2","2","422"
"15099","84","1","410.48","2","2","2","222"
"15695","266","2","409.98","1","2","2","122"
